Tour,Id_phrase,phrase,lemmes,accord
100,fradhds-upn_3073W81_PV_CA_2003-02-24_TEI.s416,Il est hostile à la politique du gouvernement SHARON mais il serait choqué que celle - ci ait des répercussions sur les relations entre les universités Françaises et les universités Israéliennes .,lui être hostile à le politique de+le gouvernement Sharon mais il_expl être choquer que celui - ci avoir un répercussion sur le relation entre le université français et le université israélien .,D
21,frau-upn_2010040_PV_CA_2004-04-26_TEI.s121,"Il estime malhonnête de mêler à ce problème des questions de liberté d' expression qui si elles existent , doivent être posées en tant que telles .","lui estimer malhonnête de mêler à ce problème un question de liberté de expression qui si eux exister , devoir être poser en tant que tel .",D
30,frau-upn_2010040_PV_CA_2004-04-26_TEI.s150,"M. GUINOT explique qu' il est défavorable à ce que les porte coupe- feu de la barre A à E puissent être en position ouverte puisqu' en tant que responsable de la sécurité , il constate quotidiennement des actes de sabotage des Installations techniques ( pose d' antivols sur les issues de secours , déclenchement des systèmes d' alarmes ... ) .","Monsieur GUINOT expliquer que lui être défavorable à ce que le porte coupe- feu de le barre A à E pouvoir être en position ouvrir puisque en tant que responsable de le sécurité , lui constater quotidiennement de+le acte de sabotage de+le installation technique ( pose de antivol sur le issue de secours , déclenchement un système de alarme ... ) .",D
38,frau-upn_2010040_PV_CA_2004-04-26_TEI.s197,Mme SEGALEN juge scandaleux les actes de destruction du mur à l' aide d' un bélier,Monsieur SEGALEN juger scandaleux le acte de destruction de+le mur à le aide de un bélier,D
61,frau-upn_2010040_PV_CA_2004-04-26_TEI.s390,"M. LAKS fait part de son désaccord : le financement de projets de recherche y compris au titre de l' équipement , des vacations relève de la politique scientifique et de l' avis du CS , cet avis étant rendu en fonction de ses arbitrages et de ses orientations .","Monsieur LAKS faire part de son désaccord : le financement de projet de recherche y comprendre à+le titre de le équipement , un vacation relever de le politique scientifique et de le avis de+le CS , ce avis être rendre en fonction de son arbitrage et de son orientation .",D
86,frau-upn_2010040_PV_CA_2004-04-26_TEI.s466,"M. ZEMMOUR juge ces tarifs très élevés , ce qui risque de dissuader les candidatures .","Monsieur ZEMMOUR juger ce tarif très élevé , ce qui risquer de dissuader le candidature .",D
86,frau-upn_2010040_PV_CA_2004-04-26_TEI.s467,L' UNEF votera contre ces propositions de tarifs .,le UNEF voter contre ce proposition de tarif .,D
90,frau-upn_2010040_PV_CA_2004-04-26_TEI.s472,M. ZEMMOUR estime anormal de facturer les frais de traitement des dossiers .,Monsieur ZEMMOUR estimer anormal de facturer le frais de traitement un dossier .,D
94,frau-upn_2010040_PV_CA_2004-04-26_TEI.s477,L' UNEF appelle à voter contre les tarifs proposés .,le UNEF appeler à voter contre le tarif proposer .,D
96,frau-upn_2010040_PV_CA_2004-04-26_TEI.s487,L' UNEF appelle à voter contre les tarifs proposés .,le UNEF appeler à voter contre le tarif proposer .,D
104,frau-upn_2010040_PV_CA_2004-04-26_TEI.s541,Elle votera contre les propositions .,lui voter contre le proposition .,D
30,fradhds-upn_2283W_CR_CA_1985-07-01_TEI.s83,Nous mettons en garde l' ensemble du conseil de l' Université et la direction de l' Université contre les conséquences de mesures qui mettraient en cause le fonctionnement normal de notre établissement et compromettraient le bon déroulement de la prochaine rentrée .,nous mettre en garde le ensemble de+le conseil de le université et le direction de le université contre le conséquence de mesure qui mettre en cause le fonctionnement normal de son établissement et compromettre le bon déroulement de le prochain rentrée .,D
31,fradhds-upn_2283W_CR_CA_1985-07-01_TEI.s86,"Le personnel se refuse à appliquer les mesures envisagées par M. PAYAN qui ont soulevé un mouvement général de contestation dans l' Université , et met en garde le Président de l' Université sur les conséquences que cela pourrait avoir sur le fonctionnement de l' Université .","le personnel se_expl refuser à appliquer le mesure envisager par Monsieur PAYAN qui avoir soulever un mouvement général de contestation dans le université , et mettre en garde le président de le université sur le conséquence que cela pouvoir avoir sur le fonctionnement de le université .",D
46,fradhds-upn_2283W_CR_CA_1985-07-01_TEI.s200,"M. RODRIGUEZ votera contre ces statuts par opposition à la loi elle-même , notamment son cadre contraignant aux réorientations récentes qui viennent contredire les orientations initiales et au caractère présidentialiste des institutions .","Monsieur RODRIGUEZ voter contre ce statut par opposition à le loi lui-même , notamment son cadre contraignant à+le réorientation récent qui venir contredire le orientation initial et à+le caractère présidentialiste de+le institution .",D
14,frau-upn_2010040-04_CR_CA_1994-12-12_TEI.s99,Mlle DUCHARNE propose qu' au prochain Conseil d' Administration ait heu un débat sur l' aide sociale aux étudiants et qu' un rapport soit envoyé au Ministère exprimant notre désaccord vis à vis de la situation actuelle .,Mlle DUCHARNE proposer que à+le prochain conseil de administration avoir heu un débat sur le aide social à+le étudiant et que un rapport être envoyer à+le ministère exprimer son désaccord vis à vis de le situation actuel .,D
77,weban-upn_PV_CA_2016-11-21_TEI.s294,"Sachant que l' équilibre d' un budget aussi conséquent que celui de l' établissement ne peut évoluer de manière importante en un an , à moins d' opérer avec brutalité , il est regrettable qu' une politique visant à renouer avec l' équilibre de manière progressive n' ait pas été mise en œuvre .","savoir que le équilibre de un budget aussi conséquent que celui de le établissement ne pouvoir évoluer de manière important en un an , à moins de opérer avec brutalité , il_expl être regrettable que un politique viser à renouer avec le équilibre de manière progressif ne avoir pas être mettre en œuvre .",D
79,weban-upn_PV_CA_2016-11-21_TEI.s327,M. LÊ VÀN précise ne pas avoir été convaincu par les propos du Président .,Monsieur LÊ VÀN préciser ne pas avoir être convaincre par le propos de+le président .,D
6,CA-Nanterre-2002-06-24_B-new.s12,M. PRIOU objecte que cela n' est pas envisageable pour au moins deux raisons :,,D
61,CA-Nanterre-2002-06-24_B-new.s192,M. DESMELIERS estime le principe de ce dispositif intéressant mais il juge les tarifs proposés à priori exorbitants .,,D
63,CA-Nanterre-2002-06-24_B-new.s196,"M. RODRIGUEZ constate que ce dispositif s' inscrit dans la formation initiale mais que le modèle économique est calqué sur celui de la formation continue : autofinancement ... Il craint que ces dispositions viennent bousculer le système éducatif en s' étendant à l' ensemble de la formation initiale dans les années à venir , par le biais de l' enseignement à distance notamment .",,D
84,CA-Nanterre-2002-06-24_B-new.s298,Il déplore l' instauration d' une double moyenne .,,D
84,CA-Nanterre-2002-06-24_B-new.s299,"Il craint que les enseignants n' abandonnent leurs prérogatives concernant la sanction de leur enseignement puisque les jurys , pour le mémoire et le projet tutoré notamment , sont composés d' enseignants et de professionnels .",,D
84,CA-Nanterre-2002-06-24_B-new.s300,"Malgré les aspects positifs de ce projet , ces objections amènent l' UNEF à voter contre .",,D
114,CA-Nanterre-2002-06-24_B-new.s416,- il est choqué qu' aucune référence à l' action de la Présidence ne figure dans cette motion .,,D
43,frau-upn_2010040-06_PV_CA_2000-05-22_1_TEI.s185,"En revanche , il juge le montant des réserves ( disponible réel ) trop faible même si sa baisse a été stoppée .","en revanche , lui juger le montant de+le réserve ( disponible réel ) trop faible même si son baisse avoir être stopper .",D
94,frau-upn_2010040_PV_CA_2005-06-27_TEI.s301,M. AUDEOUD estime qu' il n' est pas opportun d' ajouter des dispositions à la règle de droit ;,Monsieur AUDEOUD estimer que il_expl ne être pas opportun de ajouter un disposition à le règle de droit ;,D
96,frau-upn_2010040_PV_CA_2005-06-27_TEI.s306,"En revanche , il se dit contre l' extension de cette proposition à l' activité d' enseignement .","en revanche , lui soi dire contre le extension de ce proposition à le activité de enseignement .",D
107,frau-upn_2010040_PV_CA_2005-06-27_TEI.s325,M. LEFEBVRE et M. GAY se prononcent contre cette proposition d' amendement en ce qu' il est illégal .,Monsieur LEFEBVRE et Monsieur Gay se_expl prononcer contre ce proposition de amendement en ce que lui être illégal .,D
83,weban-upn_PV_CA_2017-07-03_TEI.s298,Il se dit surpris de la méthode et de l' urgence .,lui se_expl dire surprendre de le méthode et de le urgence .,D
94,weban-upn_PV_CA_2017-07-03_TEI.s333,Mme CARANDELL se dit choquée de ce résultat .,Monsieur CARANDELL se_expl dire choquer de ce résultat .,D
156,weban-upn_PV_CA_2017-07-03_TEI.s530,M. RAGOT se dit étonné que la discussion ait dévié sur l' opposition entre les différents corps ;,Monsieur RAGOT se_expl dire étonner que le discussion avoir dévier sur le opposition entre le différent corps ;,D
24,weban-upn_PV_CA_2011-05-09_TEI.s130,"Il se dit troublé que l' équipe ignore cette démarche , d' autant qu' il a été discuté d' une politique des langues dans laquelle le français langue étrangère participait d' une certaine crédibilité générale .","lui se_expl dire troubler que le équipe ignorer ce démarche , de autant que lui avoir être discuter de un politique de+le langue dans lequel le français langue étranger participer de un certain crédibilité général .",D
41,weban-upn_PV_CA_2011-05-09_TEI.s227,Elle s' élève contre le fait que la politique des langues à l' Université consiste à accueillir un nombre maximum d' étudiants étrangers faisant des études disciplinaires en leur donnant gratuitement des cours de français .,lui se_expl élever contre le fait que le politique de+le langue à le université consister à accueillir un nombre maximum de étudiant étranger faire un étude disciplinaire en eux donner gratuitement un cours de français .,D
61,weban-upn_PV_CA_2011-05-09_TEI.s295,Madame MADEUF estime que cette position peut être préjudiciable à l' institution .,Monsieur MADEUF estimer que ce position pouvoir être préjudiciable à le institution .,D
18,fradhds-upn_2283W_CR_CA_1986-02-24_TEI.s99,"C' est pourquoi reprenant à son compte l' avis donné par le C.N.E.S.E.R et la C.P.U , il se prononce contre un tel système , inégalitaire de fixation du montant des droits d' inscriptions "" .","ce être pourquoi reprendre à son compte le avis donner par le C.N.E.S.E.R et le C.P.U , lui soi prononcer contre un tel système , inégalitaire de fixation de+le montant de+le droit de inscription "" .",D
30,fradhds-upn_2283W_CR_CA_1985-02-11_TEI.s176,Elle trouve étrange que le C.R.O.U.S ne fasse pas autant de promesses pour la cafétéria du F. Pourquoi cette surenchère de propositions ?,lui trouver étrange que le C.R.O.U.S ne faire pas autant de promesse pour le cafétéria de+le F. pourquoi ce surenchère de proposition ?,D
34,frau-upn_2010040-06_PV_CA_2000-01-17_TEI.s104,"En ce qui concerne les réhabilitations des locaux et les restructurations , il juge les mesures actuelles largement insuffisantes .","en ce qui concerner le réhabilitation de+le local et le restructuration , lui juger le mesure actuel largement insuffisant .",D
47,frau-upn_2010040-06_PV_CA_2000-01-17_TEI.s125,"Egalement , elle estime incohérent de voter sur le schéma directeur qui constitue en partie une application du plan U3M , avant même que la discussion sur le plan U3M ait eu lieu .","egalement , lui estimer incohérent de voter sur le schéma directeur qui constituer en partie un application de+le plan U3M , avant même que le discussion sur le plan U3M avoir avoir lieu .",D
54,frau-upn_2010040-06_PV_CA_2000-01-17_TEI.s209,"« Quoique ne partageant pas les opinions et les pratiques de l' AGEN , le SNES UP s' élève contre l' autorisation d' ester en justice votée par le C.A du 22 / 11 / 1999 . » .","« quoique ne partager pas le opinion et le pratique de le Agen , le Snes UP se_expl élever contre le autorisation de ester en justice voter par le C.A de+le 22 / 11 / 1999 . » .",D
