Tour,Id_phrase,phrase
15,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s78,le problème des droits universitaires et des bourses ;
15,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s79,l' orientation sélective des étudiants
16,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s80,Monsieur CARREIRAS ( U.N.E.F . -I.D. ) estime que les évènements qui se sont passés cette semaine sont très importants et il veut les rappeler
16,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s81,"la première inquiétude , le 8 avril , nomination à Matignon du Vice-Président de l' U.N.I . ;"
16,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s82,"Jacques CHIRAC , au nom du gouvernement propose l' abrogation de la Loi Savary ;"
16,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s83,"le 10 avril , une proposition de loi a été proposée à l' Assemblée Nationale ( qui émanait en fait de l' U.N.I . ) ."
16,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s84,Cette proposition a été retirée et Monsieur CARREIRAS s' en félicite .
16,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s85,"Il pense que l' élaboration des statut vient tout juste de se terminer , se lancer dans une nouvelle réforme aboutirait à une déstabilisation des instances universitaires"
16,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s86,"Les trois thèmes cités plus haut , et jugés prioritaires par Monsieur DUVAQUET , le sont également par les étudiants , Monsieur CARREIRAS exprime son inquiétude dans l' attente de la décision gouvernementale ."
17,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s87,"Monsieur De VILLEPIN lui , est satisfait que le projet de loi sur l' Enseignement Supérieur , élaboré par le G.E.R.U.F. , soit abandonné ."
17,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s88,"Il remarque également la volonté de discuter de la part du Ministre , suite aux informations rapportées par le Président IMBERTY ."
18,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s89,"Monsieur Rémy HEITZ rappelle que la semaine prochaine , les représentants des conseils des U.F.R. vont être élus ."
18,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s90,"Il pense qu' il serait bon de prendre une motion précisant que même si la Loi sur l' Enseignement Supérieur est changée , les mandats des réprésentants des différents conseils ne seront pas remis en cause ."
18,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s91,Ce serait des mesures transitoires .
18,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s92,Il donne lecture du texte suivant
18,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s93,""" Le Conseil d' Administration de Paris X- Nanterre se prononce contre un bouleversement des institutions de l' Université , une abrogation trop rapide de la Loi Savary ."
18,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s94,"Il demande que les conseils élus et à élire prochainement soient maintenus jusqu' à l' expiration de leurs mandats afin d' éviter l' organisation de nouvelles élections "" ."
19,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s95,"Monsieur Rémy HEITZ pense que les étudiants sont déjà assez démobilisés actuellement , et si jamais de nouvelles élections devaient encore intervenir , il y aurait une participation minimale , et plus aucune représentativité ."
20,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s96,"Monsieur RODRIGUEZ souhaite que dans cette motion soient réaffirmés également les problèmes de fond , c'est-à-dire la volonté de démocratiser l' Université , de lutter contre la sélection sociale ."
21,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s97,"Monsieur De VILLEPIN est contre l' adoption de ce texte , car on ne sait pas ce qu' il va se passer s' il y a une nouvelle loi ."
21,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s98,C' est une façon de se dresser contre l' avenir ;
21,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s99,mais cela est impossible .
22,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s101,Monsieur D' ARMAGNAC n' est pas d' accord sur le principe de cette motion : le contenu d' une réforme ne peut pas se séparer du contenant .
22,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s102,"Cela ne ressemble à rien de rester en place , alors que tout change autour ."
23,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s103,"Madame PAUTI pense que si le Conseil décidait d' adopter une motion , il ne faudrait pas se contenter d' un texte rédigé à la hâte ."
23,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s104,"Si l'on prend cette décision , importante et sérieuse et qui consiste à attirer l' attention du Ministre sur un certain nombre de nos préoccupations , il faudrait sans doute réaffirmer l' attachement du Conseil à un certain nombre de principes ( attachement aux diplômes nationaux par exemple , etc. ) ."
24,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s105,"Monsieur ABECASSIS souhaite faire les remarques suivantes , qui rejoignent les propos tenus par Monsieur RODRIGUEZ , à savoir :"
24,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s106,maintenir les structures à long terme ;
24,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s107,"affirmer l' attachement du Conseil , à quatre grands principes"
24,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s108,"service public de l' Enseignement Supérieur ,"
24,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s109,"principe de gratuité de l' Enseignement Supérieur ,"
24,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s110,"principe des diplômes nationaux ,"
24,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s111,la démocratisation .
25,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s112,Monsieur PAYET approuve ce qui a été dit précédemment sur le plan des risques qu' un bouleversement trop improvisé entraînerait pour le fonctionnement de l' université ;
25,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s113,"s' il y a réforme , des mesures transitoires devraient permettre aux instances élues de fonctionner le temps nécessaire pour ne pas entraîner de bouleversement ."
26,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s114,Monsieur le Président pense qu' il est essentiel de réaffirmer l' attachement de l' Université à certain nombre de principes .
26,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s115,"En 15 ans d' Histoire de l' Université on s' aperçoit qu' il y a des constantes dans les décisions prises par les Conseils successifs , par les Présidents successifs ;"
26,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s116,"d' une part , un équilibre dans les instances entre les différentes catégories ( personnel , étudiant ) , attachement à cette participation des étudiants , aux instances et aux décisions de L' Université et attachement aux diplômes nationaux ."
26,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s117,"Quelle que soit la politique menée par le nouveau gouvernement , le Conseil d' Administration aura à examiner les propositions , à trouver des décisions originales ."
26,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s118,"Pour que L' Université puisse affirmer ses choix , pour qu' elle puisse avoir le statut d' interlocuteur vis-à-vis de l' autorité de tutelle , il faut qu' elle ait des instances solides et représentatives ."
27,fradhds-upn_2283W_CR_CA_1986-04-21_TEI.s119,"Avant de clore la séance Monsieur le Président rappelle les dates des élections aux Conseils d' U.F.R. ( 29 et / ou 30 avril 1986 ) et donne lecture des différents arrêtés , concernant les collèges Etudiants , Enseignants et A.T.O.S."
1,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s1,"Avant d' aborder l' ordre du jour , M. le Président présente les nouveaux élus étudiants et donne lecture des procurations ."
1,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s2,Informations : le dossier complet concernant la réforme qui a été envoyé au Ministère a été distribué à tous les membres du CU et va servir de document de base de travail dans les semaines à venir .
1,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s3,La presse nous a appris qu' il n' y a que 2 Universités qui n' ont pas présenté de projet de 1er cycle .
1,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s4,Il apparait vraisemblablement que le Ministère va être placé devant un problème assez difficile puisqu' il avait annoncé en décembre qu' environ seulement un tiers des Universités mettrait en place la réforme .
1,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s5,"Il semble que les moyens concernant la mise en place de la réforme concerne en masse environ un tiers des Universités , donc par conséquent le problème va se poser : quels projets seront habilités comment et sur quelle base ?"
2,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s6,"Mme BLONDEL avait informé , lors de la dernière Conférence des Présidents du mois de janvier , que des groupes d' experts seraient constitués par le Ministre pour examiner les projets et donner leur avis ."
2,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s7,L' acceptation des projets sera prononcée sur cette base .
3,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s8,M. le Président IMBERTY ignore la composition de ces groupes et leur nombre .
3,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s9,Il espère avoir des informations et en tout cas les demandera jeudi prochain à la Conférence des Présidents ne serait -ce que pour que l' Université puisse suivre son projet et le cas échéant le défendre auprès du Ministère .
3,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s10,"En ce qui concerne la mise en place des structures , nous sommes dans l' attente ."
3,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s11,"En effet , la loi prévoit qu' à partir de sa promulgation les conseils seront prorogés jusqu' à la mise en place des nouvelles instances ."
3,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s12,Elle prévoit un délai d' un an pour leur mise en place .
3,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s13,"En fait ce n' est pas la date de la promulgation de la loi ( le 26 janvier ) qui va être la date de référence pour calculer ce délai mais , à la demande unanime de la Conférence des Présidents , la date de promulgation de 4 décrets qui sont indispensables pour que l'on puisse effectivement mettre en place les nouvelles structures ."
3,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s14,"Ces 4 décrets concernent le C.N.E.S.E.R , le régime financier des Universités sur la classification des établissements ( c'est-à-dire le décret par lequel les établissements seront répartis entre Universités , grandes écoles etc... ) et le décret électoral ."
3,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s15,"Sans ces 4 décrets , il est impossible aux commissions des structures et aux commissions des statuts des Universités de pouvoir travailler sur des bases solides ."
3,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s16,Le Ministre a accepté qu' on calcule le délai d' un an à partir de la publication des décrets .
3,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s17,"Ces derniers devaient être promulgés le 2 mars 1984 , or , le J.O du 2 mars ne porte pas publication de ces décrets , le calendrier est donc de nouveau reporté ."
4,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s18,"M. le Président indique qu' il a diffusé à tous les personnels administratifs une motion de la Conférence des Présidents , concernant le problème des personnels administratifs et techniques et de service ."
4,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s19,"En effet , il y a une opération de gel d' emploi et de suppression d' emploi qui a été déclenchée , à la suite de la lettre du 25 mars 1983 du ler Ministre dans le cadre de la politique budgétaire du gouvernement ."
4,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s20,Les Universités souffrent de cette politique .
4,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s21,Elles ont vu un certain nombre de leurs emplois qui se sont libérés dans le courant de l' année 83 pour lesquels on n' a pas pu recruter .
4,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s22,"A cela , il faut ajouter l' intégration des personnels hors-statuts , des personnels administratifs , des personnels qui sont rémunérés sur budget de l' Université qui sont légitimement en attente d' une intégration sur des postes d' état dans le cadre de la fonction publique ."
4,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s23,"La situation actuelle est la suivante : un certain nombre de ces postes ont été dégelés et débloqués , nous avons eu l' autorisation de recruter ."
4,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s24,"Bien souvent ces postes ont été dégelés mais déclassés , c'est-à-dire qu' on a baissé la catégorie du poste pour recruter à un niveau inférieur de rémunération ."
4,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s25,"Ceci nous a permis d' effectuer un certain nombre d' opérations conformes au contrat budgétaire que l' Université a été amenée à signer avec le Ministère , mais il n' empêche que les difficultés demeurent puisque les postes qui se sont trouvés vacants depuis la rentrée d' octobre sont pour l' instant en suspens ;"
4,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s26,nous ne pouvons pas à nouveau recruter .
4,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s27,Mous sommes donc toujours avec un certain nombre d' emplois sur lesquels nous ne pouvons pas recruter .
4,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s28,Ceci pénalise gravement les Universités .
4,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s29,"Toutes les Universités sont loties à la même enseigne , sauf le C.N.R.S et les grands organismes , le gel des postes administratifs et techniques ne concernaient pas les organismes de Recherche ."
4,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s30,La Conférence des Présidents a adopté à l' unanimité une motion protestant contre cet état de fait .
4,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s31,Ce texte a également été envoyé à M. SAVARY et M. MAUROY .
5,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s32,"M. AMENT lit une motion de l' A.G.E.N- U.N.E.F : "" Les élus A.G.E.N- U.N.E.F des différents conseils d' U.E.R de l' Université de Paris X protestent contre la procédure qui a prévalu lors du dernier conseil d' Université à l' occasion du débat sur la réforme du 1er cycle ."
5,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s33,"Il nous semble en effet incongru et aberrant que la commission de demande d' attribution de postes se soit réunie et ait statué avant même le débat sur les nouveaux premiers cycles , avec les moyens pédagogiques et matériels supplémentaires qu' ils supposent ."
5,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s34,"A notre avis , les demandes d' attribution de postes se font en fonction de besoins ."
5,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s35,Il est donc inquiétant qu' une fois de plus la question des moyens ne soit pas abordée de face et qu' elle soit encore une limite préalable à toute discussion .
5,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s36,"Dans ces conditions , parler de réforme , de lutte contre l' échec et l' abandon relèvent de la supercherie ."
5,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s37,"Nous demandons en conséquence à tous les élus de ce conseil , à la direction de l' Université d' agir en concertation véritable et d' intervenir fermement pour que notre Université , nos U.E.R , soient dotées des moyens nécessaires à la réussite de la réforme du 1er cycle ."
5,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s38,"Les élus aux conseils d' U.E.R de la liste A.G.E.N- U.N.E.F "" ."
6,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s39,"M. le Président IMBERTY précise qu' il y a des éléments qui doivent entrer en compte dans la mise en application concrète de la réforme : les problèmes liés aux bibliothèques , le problème des monitorats par des étudiants avancés etc ... tout cela fait partie des mesures que l' Université doit examiner dans les semaines et les mois qui viennent , étant entendu que le document remis au Ministère est un document concernant le schéma d' ensemble et que les modalités pratiques , U.E.R par U.E.R , n' ont pas été fixées ."
6,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s40,"Il y a des problèmes budgétaires dont l' Université aura à débattre , c' est le problème des moyens ."
6,fradhds-upn_2283W_CR_CA_1984-03-05_TEI.s41,"La difficulté actuelle devant laquelle nous nous trouvons quant aux postes de bibliothèques , aux postes de secrétariats etc... , tient au fait que contrairement à ce qu' on a pu faire jusqu' à une date récente , il y a 2 ans , nous n' avons plus la possibilité de recruter sur le budget de l' Université et nous avons même l' obligation de résorber les personnels rémunérés sur le budget Université en les intégrant progressivement sur des postes de budget Etat ."
